product,category,date,predicted_sales,lower_bound,upper_bound,type,MAE,Error_%
Saudi Coffee - 1 Liter pot,Hot Drinks,10/17/2022,0.003567258,0,13.97345421,category_distribution,19.77386391,78.14413574
Saudi Coffee - 1 Liter pot,Hot Drinks,10/18/2022,0.005664466,0,16.72883397,category_distribution,19.77386391,78.14413574
Saudi Coffee - 1 Liter pot,Hot Drinks,10/19/2022,0.004221979,0,15.55970319,category_distribution,19.77386391,78.14413574
Saudi Coffee - 1 Liter pot,Hot Drinks,10/20/2022,0.006378576,0,17.40504979,category_distribution,19.77386391,78.14413574
Saudi Coffee - 1 Liter pot,Hot Drinks,10/21/2022,0.008012036,0,20.41687122,category_distribution,19.77386391,78.14413574
Saudi Coffee - 1 Liter pot,Hot Drinks,10/22/2022,0.007482757,0,18.62664929,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/16/2022,0.224408706,0,15.87014043,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/17/2022,0.173012037,0,13.97345421,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/18/2022,0.274726615,0,16.72883397,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/19/2022,0.204765976,0,15.55970319,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/20/2022,0.309360946,0,17.40504979,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/21/2022,0.388583747,0,20.41687122,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large Cup,Hot Drinks,10/22/2022,0.362913711,0,18.62664929,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/16/2022,0.318105124,0,15.87014043,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/17/2022,0.245249022,0,13.97345421,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/18/2022,0.389432058,0,16.72883397,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/19/2022,0.290261048,0,15.55970319,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/20/2022,0.438527114,0,17.40504979,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/21/2022,0.550827477,0,20.41687122,category_distribution,19.77386391,78.14413574
Saudi Coffee - Large pot,Hot Drinks,10/22/2022,0.514439538,0,18.62664929,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/16/2022,0.351650755,0,15.87014043,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/17/2022,0.271111646,0,13.97345421,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/18/2022,0.430499438,0,16.72883397,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/19/2022,0.320870395,0,15.55970319,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/20/2022,0.484771791,0,17.40504979,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/21/2022,0.608914738,0,20.41687122,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small Cup,Hot Drinks,10/22/2022,0.568689526,0,18.62664929,category_distribution,19.77386391,78.14413574
Saudi Coffee - Small pot,Hot Drinks,10/16/2022,1.40404768,0,5.056703497,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/17/2022,1.645274791,0,5.347503293,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/18/2022,2.271201177,0,5.957817643,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/19/2022,2.464364802,0,6.131548955,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/20/2022,2.152643217,0,5.97656348,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/21/2022,3.499859987,0,7.088880436,high_item_model,4.535030091,71.52564237
Saudi Coffee - Small pot,Hot Drinks,10/22/2022,2.789646743,0,6.7424579,high_item_model,4.535030091,71.52564237
Souffle,Sweets,10/16/2022,0.816559952,0,18.07429114,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/17/2022,0.646121258,0,16.87794988,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/18/2022,0.839091984,0,19.01422819,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/19/2022,0.839653887,0,19.21328758,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/20/2022,1.179577295,0,22.05367507,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/21/2022,1.399246669,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Souffle,Sweets,10/22/2022,1.102780476,0,21.14025603,category_distribution,16.70617491,68.69555739
Spanish latte,Cold Coffee Drinks,10/16/2022,12.33603847,0.437416465,24.64559985,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/17/2022,9.554971559,0,21.78262574,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/18/2022,11.06517523,0,23.83769283,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/19/2022,11.6488837,0.046616552,22.96697381,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/20/2022,14.79273229,2.526881205,27.16843866,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/21/2022,18.86310457,6.550562053,31.40107195,high_item_model,8.204978116,44.98557728
Spanish latte,Cold Coffee Drinks,10/22/2022,15.53083117,3.480450231,28.31034361,high_item_model,8.204978116,44.98557728
Stick waffle,Hot Sweets,10/16/2022,0.982955316,0,14.14978436,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/17/2022,0.655848348,0,11.81706701,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/18/2022,1.008424928,0,13.6568393,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/19/2022,0.960361697,0,13.69568737,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/20/2022,1.060842269,0,14.15172253,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/21/2022,2.160575682,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Stick waffle,Hot Sweets,10/22/2022,1.148612315,0,15.10234563,category_distribution,10.69046787,65.83152902
Strawberry Cake,Sweets,10/16/2022,0.176553503,0,18.07429114,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/17/2022,0.139701894,0,16.87794988,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/18/2022,0.181425294,0,19.01422819,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/19/2022,0.181546786,0,19.21328758,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/20/2022,0.255043739,0,22.05367507,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/21/2022,0.30253982,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Strawberry Cake,Sweets,10/22/2022,0.238439022,0,21.14025603,category_distribution,16.70617491,68.69555739
Strawberry smoothie,Cold Drinks,10/16/2022,0.069797157,0,14.64728763,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/17/2022,0.060869342,0,14.00312011,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/18/2022,0.065983013,0,15.34468989,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/19/2022,0.078451747,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/20/2022,0.089583197,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/21/2022,0.092468364,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Strawberry smoothie,Cold Drinks,10/22/2022,0.081897285,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Thyme Croissant,Bakery,10/16/2022,0.04066561,0,8.606133769,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/17/2022,0.046987817,0,9.035584777,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/18/2022,0.047020098,0,9.271938936,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/19/2022,0.045793718,0,8.99773003,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/20/2022,0.065009035,0,10.69881842,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/21/2022,0.051831194,0,9.701790889,category_distribution,6.736333354,66.35360477
Thyme Croissant,Bakery,10/22/2022,0.056806282,0,9.898608959,category_distribution,6.736333354,66.35360477
Tiramisu,Sweets,10/16/2022,0.889072998,0,18.07429114,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/17/2022,0.703498821,0,16.87794988,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/18/2022,0.913605944,0,19.01422819,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/19/2022,0.914217746,0,19.21328758,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/20/2022,1.284327402,0,22.05367507,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/21/2022,1.523504095,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Tiramisu,Sweets,10/22/2022,1.200710789,0,21.14025603,category_distribution,16.70617491,68.69555739
Toffee Crush,Cold Drinks,10/16/2022,0.582654524,0,14.64728763,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/17/2022,0.508126683,0,14.00312011,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/18/2022,0.55081472,0,15.34468989,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/19/2022,0.654901539,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/20/2022,0.747824949,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/21/2022,0.77190982,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Toffee Crush,Cold Drinks,10/22/2022,0.68366429,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Turkish Coffee,Hot Drinks,10/16/2022,1.318358729,0,4.150794989,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/17/2022,1.903469075,0,4.740097944,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/18/2022,1.976646737,0,4.638618449,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/19/2022,2.147338419,0,5.068798643,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/20/2022,2.147386744,0,4.977911543,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/21/2022,2.025547126,0,4.888239062,high_item_model,1.593942273,60.00723853
Turkish Coffee,Hot Drinks,10/22/2022,1.999208166,0,4.860037884,high_item_model,1.593942273,60.00723853
Turkish Tea - Large Cup,Hot Drinks,10/16/2022,0.352807501,0,15.87014043,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/17/2022,0.272003461,0,13.97345421,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/18/2022,0.431915555,0,16.72883397,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/19/2022,0.32192589,0,15.55970319,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/20/2022,0.486366435,0,17.40504979,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/21/2022,0.610917747,0,20.41687122,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Cup,Hot Drinks,10/22/2022,0.570560215,0,18.62664929,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/16/2022,0.131869033,0,15.87014043,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/17/2022,0.101666867,0,13.97345421,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/18/2022,0.161437289,0,16.72883397,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/19/2022,0.120326398,0,15.55970319,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/20/2022,0.181789422,0,17.40504979,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/21/2022,0.228343027,0,20.41687122,category_distribution,19.77386391,78.14413574
Turkish Tea - Large Teapot,Hot Drinks,10/22/2022,0.213258572,0,18.62664929,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/16/2022,0.566805494,0,15.87014043,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/17/2022,0.436989166,0,13.97345421,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/18/2022,0.693897121,0,16.72883397,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/19/2022,0.517192413,0,15.55970319,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/20/2022,0.781375585,0,17.40504979,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/21/2022,0.981474414,0,20.41687122,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Cup,Hot Drinks,10/22/2022,0.916637723,0,18.62664929,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/16/2022,0.402547575,0,15.87014043,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/17/2022,0.310351489,0,13.97345421,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/18/2022,0.492808567,0,16.72883397,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/19/2022,0.367312163,0,15.55970319,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/20/2022,0.554936129,0,17.40504979,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/21/2022,0.697047135,0,20.41687122,category_distribution,19.77386391,78.14413574
Turkish Tea - Small Teapot,Hot Drinks,10/22/2022,0.650999852,0,18.62664929,category_distribution,19.77386391,78.14413574
V60 - Colombian,Dripp Coffee Drinks,10/16/2022,3.398445173,0,9.224415524,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/17/2022,3.158575317,0,8.626620364,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/18/2022,2.84679463,0,8.063464913,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/19/2022,3.75780555,0,9.309673158,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/20/2022,5.004496256,0,10.38676827,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/21/2022,7.018390637,1.35438086,12.38719129,high_item_model,7.059102135,66.26912208
V60 - Colombian,Dripp Coffee Drinks,10/22/2022,5.352035188,0,10.70209015,high_item_model,7.059102135,66.26912208
V60 - Java,Dripp Coffee Drinks,10/16/2022,0.998036794,0,6.955575594,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/17/2022,0.807261343,0,6.269539733,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/18/2022,0.616510179,0,5.742015026,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/19/2022,1.304572366,0,7.516603503,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/20/2022,1.242230251,0,7.414832468,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/21/2022,2.019186779,0.775415753,9.145884333,category_distribution,3.413892931,67.08523227
V60 - Java,Dripp Coffee Drinks,10/22/2022,1.544148385,0,8.07691945,category_distribution,3.413892931,67.08523227
Vanilla Cookies,Bakery,10/16/2022,0.727101098,0,8.606133769,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/17/2022,0.840142167,0,9.035584777,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/18/2022,0.84071935,0,9.271938936,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/19/2022,0.818791678,0,8.99773003,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/20/2022,1.162361552,0,10.69881842,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/21/2022,0.926741744,0,9.701790889,category_distribution,6.736333354,66.35360477
Vanilla Cookies,Bakery,10/22/2022,1.015696314,0,9.898608959,category_distribution,6.736333354,66.35360477
Vanilla Tart,Sweets,10/16/2022,0.040985635,0,18.07429114,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/17/2022,0.032430797,0,16.87794988,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/18/2022,0.042116586,0,19.01422819,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/19/2022,0.04214479,0,19.21328758,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/20/2022,0.059206582,0,22.05367507,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/21/2022,0.070232458,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Vanilla Tart,Sweets,10/22/2022,0.055351916,0,21.14025603,category_distribution,16.70617491,68.69555739
chocolate cookies,Bakery,10/16/2022,0.769393332,0,8.606133769,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/17/2022,0.889009496,0,9.035584777,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/18/2022,0.889620252,0,9.271938936,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/19/2022,0.866417145,0,8.99773003,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/20/2022,1.229970948,0,10.69881842,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/21/2022,0.980646186,0,9.701790889,category_distribution,6.736333354,66.35360477
chocolate cookies,Bakery,10/22/2022,1.074774847,0,9.898608959,category_distribution,6.736333354,66.35360477
iced Sandwich,Cold Coffee Drinks,10/16/2022,0.419375987,0,6.875588099,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/17/2022,0.391207901,0,6.767278444,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/18/2022,0.425741995,0,6.942645183,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/19/2022,0.384394262,0,6.717550214,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/20/2022,0.544334859,0.032169946,7.898298154,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/21/2022,0.654780799,1.162077724,8.960546305,category_distribution,2.472502366,49.67584662
iced Sandwich,Cold Coffee Drinks,10/22/2022,0.577773052,0.222317974,8.013304487,category_distribution,2.472502366,49.67584662
zaatar cheese pastry,Bakery,10/16/2022,0.021146117,0,8.606133769,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/17/2022,0.024433665,0,9.035584777,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/18/2022,0.024450451,0,9.271938936,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/19/2022,0.023812733,0,8.99773003,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/20/2022,0.033804698,0,10.69881842,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/21/2022,0.026952221,0,9.701790889,category_distribution,6.736333354,66.35360477
zaatar cheese pastry,Bakery,10/22/2022,0.029539266,0,9.898608959,category_distribution,6.736333354,66.35360477
